date,CCAA,confirmed,deceased,hospitalized,intensive_care
2021-09-22,Madrid,903699,17389,106130,9515
2021-09-22,Melilla,10941,106,803,132
2021-09-22,Murcia,140692,1729,10221,1326
2021-09-22,Navarra,110850,1645,9537,1006
2021-09-22,País Vasco,260103,4780,20859,2174
2021-09-22,La Rioja,39755,822,3896,431
2021-09-23,Andalucía,796372,11168,56234,6164
2021-09-23,Aragón,155557,3664,14295,1351
2021-09-23,Asturias,71129,2087,9378,849
2021-09-23,Baleares,99355,997,5998,992
2021-09-23,Canarias,94112,983,7294,1509
2021-09-23,Cantabria,45971,606,4145,602
2021-09-23,Castilla La Mancha,238488,6392,27101,2232
2021-09-23,Castilla y León,286973,7268,30292,2494
2021-09-23,Cataluña,911101,16147,47231,4139
2021-09-23,Ceuta,7537,127,441,61
2021-09-23,Galicia,186280,2623,15874,2156
2021-09-23,Valenciana,510266,7744,39823,3949
2021-09-23,Extremadura,101358,1952,6872,606
2021-09-23,Madrid,904069,17391,106167,9517
2021-09-23,Melilla,10950,106,805,132
2021-09-23,Murcia,140790,1729,10227,1327
2021-09-23,Navarra,110887,1645,9538,1006
2021-09-23,País Vasco,260210,4783,20867,2175
2021-09-23,La Rioja,39772,822,3897,431
2021-09-24,Andalucía,796779,11174,56258,6165
2021-09-24,Aragón,155647,3666,14303,1351
2021-09-24,Asturias,71141,2087,9379,849
2021-09-24,Baleares,99437,999,6002,992
2021-09-24,Canarias,94216,983,7295,1509
2021-09-24,Cantabria,46002,607,4149,603
2021-09-24,Castilla La Mancha,238630,6394,27107,2235
2021-09-24,Castilla y León,287032,7269,30295,2494
2021-09-24,Cataluña,911624,16155,47244,4141
2021-09-24,Ceuta,7541,127,441,61
2021-09-24,Galicia,186331,2624,15882,2156
2021-09-24,Valenciana,510465,7745,39832,3950
2021-09-24,Extremadura,101392,1953,6877,607
2021-09-24,Madrid,904534,17396,106196,9519
2021-09-24,Melilla,10957,106,805,132
2021-09-24,Murcia,140870,1729,10237,1328
2021-09-24,Navarra,110914,1645,9540,1006
2021-09-24,País Vasco,260349,4790,20877,2176
2021-09-24,La Rioja,39780,823,3898,431
2021-09-25,Andalucía,796975,11177,56281,6166
2021-09-25,Aragón,155700,3671,14306,1351
2021-09-25,Asturias,71160,2088,9380,849
2021-09-25,Baleares,99513,999,6005,992
2021-09-25,Canarias,94300,983,7297,1509
2021-09-25,Cantabria,46025,607,4151,603
2021-09-25,Castilla La Mancha,238672,6397,27110,2235
2021-09-25,Castilla y León,287073,7272,30301,2494
2021-09-25,Cataluña,911802,16160,47250,4143
2021-09-25,Ceuta,7551,127,441,61
2021-09-25,Galicia,186371,2625,15887,2156
2021-09-25,Valenciana,510601,7745,39840,3953
2021-09-25,Extremadura,101418,1953,6878,607
2021-09-25,Madrid,904638,17399,106223,9519
2021-09-25,Melilla,10963,106,805,132
2021-09-25,Murcia,140932,1729,10242,1330
2021-09-25,Navarra,110946,1645,9542,1008
2021-09-25,País Vasco,260447,4795,20883,2176
2021-09-25,La Rioja,39787,823,3898,431
2021-09-26,Andalucía,797053,11178,56292,6168
2021-09-26,Aragón,155739,3673,14309,1351
2021-09-26,Asturias,71174,2090,9381,849
2021-09-26,Baleares,99560,999,6009,992
2021-09-26,Canarias,94355,985,7303,1509
2021-09-26,Cantabria,46057,607,4152,603
2021-09-26,Castilla La Mancha,238698,6397,27115,2235
2021-09-26,Castilla y León,287091,7273,30302,2494
2021-09-26,Cataluña,911957,16162,47257,4144
2021-09-26,Ceuta,7556,127,441,61
2021-09-26,Galicia,186397,2627,15893,2156
2021-09-26,Valenciana,510672,7746,39852,3954
2021-09-26,Extremadura,101439,1955,6881,607
2021-09-26,Madrid,904728,17400,106241,9523
2021-09-26,Melilla,10970,107,806,132
2021-09-26,Murcia,140967,1729,10244,1330
2021-09-26,Navarra,110971,1645,9543,1008
2021-09-26,País Vasco,260519,4801,20887,2177
2021-09-26,La Rioja,39792,823,3898,431
2021-09-27,Andalucía,797325,11182,56312,6170
2021-09-27,Aragón,155821,3674,14314,1352
2021-09-27,Asturias,71186,2090,9381,849
2021-09-27,Baleares,99661,1000,6012,992
2021-09-27,Canarias,94465,986,7304,1509
2021-09-27,Cantabria,46101,607,4157,605
2021-09-27,Castilla La Mancha,238782,6399,27117,2235
2021-09-27,Castilla y León,287153,7275,30307,2495
2021-09-27,Cataluña,912734,16165,47274,4145
2021-09-27,Ceuta,7560,128,441,61
2021-09-27,Galicia,186439,2629,15900,2156
2021-09-27,Valenciana,510880,7748,39862,3955
2021-09-27,Extremadura,101494,1956,6886,607
2021-09-27,Madrid,905118,17402,106261,9525
2021-09-27,Melilla,10975,107,806,132
2021-09-27,Murcia,141045,1729,10251,1331
2021-09-27,Navarra,111002,1645,9544,1009
2021-09-27,País Vasco,260620,4802,20891,2177
2021-09-27,La Rioja,39799,823,3898,431
2021-09-28,Andalucía,797694,11188,56328,6171
2021-09-28,Aragón,155902,3674,14320,1353
2021-09-28,Asturias,71200,2090,9381,849
2021-09-28,Baleares,99711,1001,6019,992
2021-09-28,Canarias,94552,986,7309,1510
2021-09-28,Cantabria,46150,607,4157,605
2021-09-28,Castilla La Mancha,238887,6400,27122,2235
2021-09-28,Castilla y León,287259,7275,30310,2495
2021-09-28,Cataluña,913234,16166,47287,4145
2021-09-28,Ceuta,7564,128,441,61
2021-09-28,Galicia,186478,2631,15906,2156
2021-09-28,Valenciana,511084,7749,39868,3955
2021-09-28,Extremadura,101548,1957,6889,607
2021-09-28,Madrid,905475,17406,106285,9525
2021-09-28,Melilla,10995,107,806,132
2021-09-28,Murcia,141097,1729,10254,1332
2021-09-28,Navarra,111036,1645,9547,1009
2021-09-28,País Vasco,260708,4807,20901,2178
2021-09-28,La Rioja,39809,823,3898,431
2021-09-29,Andalucía,797957,11192,56345,6173
2021-09-29,Aragón,156004,3675,14322,1353
2021-09-29,Asturias,71215,2090,9382,849
2021-09-29,Baleares,99777,1002,6023,992
2021-09-29,Canarias,94652,986,7313,1511
2021-09-29,Cantabria,46186,607,4159,605
2021-09-29,Castilla La Mancha,238953,6401,27131,2237
2021-09-29,Castilla y León,287330,7275,30319,2495
2021-09-29,Cataluña,913794,16170,47303,4146
2021-09-29,Ceuta,7569,128,441,61
2021-09-29,Galicia,186504,2632,15910,2156
2021-09-29,Valenciana,511255,7751,39879,3955
2021-09-29,Extremadura,101574,1960,6889,607
2021-09-29,Madrid,905807,17409,106313,9528
2021-09-29,Melilla,11001,107,806,132
2021-09-29,Murcia,141159,1733,10262,1332
2021-09-29,Navarra,111054,1645,9548,1009
2021-09-29,País Vasco,260801,4808,20906,2178
2021-09-29,La Rioja,39830,823,3898,431
2021-09-30,Andalucía,798199,11196,56358,6175
2021-09-30,Aragón,156106,3676,14326,1353
2021-09-30,Asturias,71222,2091,9382,849
2021-09-30,Baleares,99811,1003,6027,994
2021-09-30,Canarias,94717,987,7321,1513
2021-09-30,Cantabria,46235,608,4163,605
2021-09-30,Castilla La Mancha,239034,6404,27132,2237
2021-09-30,Castilla y León,287395,7277,30325,2495
2021-09-30,Cataluña,914193,16173,47310,4147
2021-09-30,Ceuta,7572,128,442,61
2021-09-30,Galicia,186563,2633,15912,2158
2021-09-30,Valenciana,511428,7753,39889,3956
2021-09-30,Extremadura,101636,1961,6892,607
2021-09-30,Madrid,906095,17413,106337,9530
2021-09-30,Melilla,11011,107,807,132
2021-09-30,Murcia,141231,1737,10267,1332
2021-09-30,Navarra,111087,1645,9548,1009
2021-09-30,País Vasco,260899,4811,20914,2178
2021-09-30,La Rioja,39838,823,3898,431
2021-10-01,Andalucía,798429,11201,56377,6176
2021-10-01,Aragón,156170,3677,14330,1354
2021-10-01,Asturias,71235,2092,9383,849
2021-10-01,Baleares,99870,1003,6028,994
2021-10-01,Canarias,94791,989,7325,1515
2021-10-01,Cantabria,46260,608,4167,605
2021-10-01,Castilla La Mancha,239119,6406,27137,2237
2021-10-01,Castilla y León,287444,7278,30327,2495
2021-10-01,Cataluña,914714,16175,47329,4148
2021-10-01,Ceuta,7575,128,442,61
2021-10-01,Galicia,186591,2633,15915,2158
2021-10-01,Valenciana,511594,7754,39902,3957
2021-10-01,Extremadura,101695,1963,6894,608
2021-10-01,Madrid,906422,17418,106367,9533
2021-10-01,Melilla,11014,108,808,132
2021-10-01,Murcia,141287,1738,10270,1334
2021-10-01,Navarra,111113,1646,9549,1009
2021-10-01,País Vasco,260966,4814,20923,2181
2021-10-01,La Rioja,39849,823,3898,431
2021-10-02,Andalucía,798599,11208,56390,6178
2021-10-02,Aragón,156216,3680,14334,1354
2021-10-02,Asturias,71238,2092,9383,849
2021-10-02,Baleares,99904,1005,6031,994
2021-10-02,Canarias,94847,989,7325,1515
2021-10-02,Cantabria,46285,608,4169,605
2021-10-02,Castilla La Mancha,239171,6407,27142,2238
2021-10-02,Castilla y León,287461,7278,30335,2495
2021-10-02,Cataluña,914891,16181,47335,4148
2021-10-02,Ceuta,7582,128,442,61
2021-10-02,Galicia,186625,2634,15920,2159
2021-10-02,Valenciana,511703,7755,39913,3958
2021-10-02,Extremadura,101713,1965,6895,608
2021-10-02,Madrid,906507,17424,106390,9536
2021-10-02,Melilla,11017,108,808,132
2021-10-02,Murcia,141325,1740,10273,1335
2021-10-02,Navarra,111146,1646,9552,1009
2021-10-02,País Vasco,261037,4815,20929,2182
2021-10-02,La Rioja,39855,823,3899,431
2021-10-03,Andalucía,798688,11210,56400,6178
2021-10-03,Aragón,156238,3683,14338,1355
2021-10-03,Asturias,71245,2092,9383,849
2021-10-03,Baleares,99936,1006,6032,994
2021-10-03,Canarias,94896,991,7327,1516
2021-10-03,Cantabria,46309,608,4173,605
2021-10-03,Castilla La Mancha,239198,6408,27147,2239
2021-10-03,Castilla y León,287490,7279,30338,2495
2021-10-03,Cataluña,915025,16182,47340,4149
2021-10-03,Ceuta,7582,128,442,61
2021-10-03,Galicia,186652,2634,15926,2159
2021-10-03,Valenciana,511759,7758,39921,3960
2021-10-03,Extremadura,101726,1965,6896,608
2021-10-03,Madrid,906582,17427,106410,9538
2021-10-03,Melilla,11018,108,809,132
2021-10-03,Murcia,141349,1740,10275,1335
2021-10-03,Navarra,111162,1646,9554,1009
2021-10-03,País Vasco,261100,4816,20929,2182
2021-10-03,La Rioja,39858,823,3900,432
2021-10-04,Andalucía,798881,11216,56417,6179
2021-10-04,Aragón,156307,3686,14343,1355
2021-10-04,Asturias,71253,2092,9383,849
2021-10-04,Baleares,100001,1008,6033,995
2021-10-04,Canarias,94947,991,7329,1516
2021-10-04,Cantabria,46339,608,4175,605
2021-10-04,Castilla La Mancha,239276,6408,27154,2239
2021-10-04,Castilla y León,287529,7280,30342,2497
2021-10-04,Cataluña,915689,16186,47351,4149
2021-10-04,Ceuta,7585,128,442,61
2021-10-04,Galicia,186683,2634,15931,2161
2021-10-04,Valenciana,511894,7761,39929,3962
2021-10-04,Extremadura,101751,1966,6897,608
2021-10-04,Madrid,906905,17427,106436,9540
2021-10-04,Melilla,11022,108,811,132
2021-10-04,Murcia,141393,1740,10278,1336
2021-10-04,Navarra,111179,1646,9555,1010
2021-10-04,País Vasco,261186,4823,20933,2182
2021-10-04,La Rioja,39864,823,3900,432
2021-10-05,Andalucía,799111,11218,56429,6180
2021-10-05,Aragón,156386,3686,14348,1356
2021-10-05,Asturias,71257,2092,9385,849
2021-10-05,Baleares,100051,1008,6035,995
2021-10-05,Canarias,95008,992,7331,1516
2021-10-05,Cantabria,46366,608,4178,605
2021-10-05,Castilla La Mancha,239357,6408,27161,2239
2021-10-05,Castilla y León,287590,7280,30348,2497
2021-10-05,Cataluña,916154,16189,47364,4149
2021-10-05,Ceuta,7585,128,442,61
2021-10-05,Galicia,186713,2634,15936,2162
2021-10-05,Valenciana,512052,7764,39935,3963
2021-10-05,Extremadura,101796,1966,6897,608
2021-10-05,Madrid,907251,17428,106463,9542
2021-10-05,Melilla,11024,108,811,132
2021-10-05,Murcia,141450,1741,10281,1336
2021-10-05,Navarra,111188,1646,9559,1010
2021-10-05,País Vasco,261280,4825,20934,2182
2021-10-05,La Rioja,39868,823,3900,432
2021-10-06,Andalucía,799357,11220,56442,6181
2021-10-06,Aragón,156446,3688,14349,1357
2021-10-06,Asturias,71268,2092,9388,849
2021-10-06,Baleares,100107,1009,6035,996
2021-10-06,Canarias,95070,995,7337,1517
2021-10-06,Cantabria,46395,608,4181,605
2021-10-06,Castilla La Mancha,239440,6409,27165,2239
2021-10-06,Castilla y León,287651,7282,30351,2497
2021-10-06,Cataluña,916608,16192,47372,4149
2021-10-06,Ceuta,7586,128,442,61
2021-10-06,Galicia,186754,2635,15941,2162
2021-10-06,Valenciana,512194,7766,39954,3965
2021-10-06,Extremadura,101829,1966,6899,608
2021-10-06,Madrid,907528,17433,106484,9545
2021-10-06,Melilla,11025,108,811,132
2021-10-06,Murcia,141491,1743,10283,1336
2021-10-06,Navarra,111236,1646,9562,1011
2021-10-06,País Vasco,261370,4826,20938,2182
2021-10-06,La Rioja,39881,823,3901,432
2021-10-07,Andalucía,799580,11225,56460,6183
2021-10-07,Aragón,156515,3689,14352,1357
2021-10-07,Asturias,71281,2094,9392,849
2021-10-07,Baleares,100152,1010,6038,996
2021-10-07,Canarias,95130,995,7341,1518
2021-10-07,Cantabria,46429,608,4182,605
2021-10-07,Castilla La Mancha,239499,6410,27175,2239
2021-10-07,Castilla y León,287736,7283,30356,2498
2021-10-07,Cataluña,917010,16194,47380,4151
2021-10-07,Ceuta,7590,128,442,61
2021-10-07,Galicia,186783,2635,15946,2162
2021-10-07,Valenciana,512318,7768,39966,3967
2021-10-07,Extremadura,101864,1969,6900,608
2021-10-07,Madrid,907806,17439,106502,9545
2021-10-07,Melilla,11029,108,812,132
2021-10-07,Murcia,141562,1743,10284,1338
2021-10-07,Navarra,111260,1647,9562,1011
2021-10-07,País Vasco,261472,4828,20942,2184
2021-10-07,La Rioja,39886,823,3902,433
2021-10-08,Andalucía,799799,11227,56474,6183
2021-10-08,Aragón,156566,3690,14356,1357
2021-10-08,Asturias,71308,2094,9393,849
2021-10-08,Baleares,100206,1011,6043,998
2021-10-08,Canarias,95203,995,7344,1518
2021-10-08,Cantabria,46442,608,4185,605
2021-10-08,Castilla La Mancha,239597,6412,27182,2240
2021-10-08,Castilla y León,287799,7285,30360,2499
2021-10-08,Cataluña,917415,16198,47391,4152
2021-10-08,Ceuta,7590,128,442,61
2021-10-08,Galicia,186819,2636,15950,2163
2021-10-08,Valenciana,512480,7770,39971,3969
2021-10-08,Extremadura,101909,1969,6901,608
2021-10-08,Madrid,908124,17441,106525,9547
2021-10-08,Melilla,11031,108,813,132
2021-10-08,Murcia,141613,1743,10285,1338
2021-10-08,Navarra,111290,1647,9562,1012
2021-10-08,País Vasco,261625,4830,20947,2184
2021-10-08,La Rioja,39896,823,3902,433
2021-10-09,Andalucía,799943,11230,56483,6183
2021-10-09,Aragón,156590,3690,14359,1357
2021-10-09,Asturias,71322,2095,9396,849
2021-10-09,Baleares,100258,1012,6044,998
2021-10-09,Canarias,95244,996,7346,1519
2021-10-09,Cantabria,46481,608,4189,607
2021-10-09,Castilla La Mancha,239637,6413,27187,2240
2021-10-09,Castilla y León,287846,7286,30365,2500
2021-10-09,Cataluña,917554,16199,47397,4152
2021-10-09,Ceuta,7592,128,442,61
2021-10-09,Galicia,186843,2636,15955,2163
2021-10-09,Valenciana,512550,7773,39985,3970
2021-10-09,Extremadura,101918,1969,6903,608
2021-10-09,Madrid,908214,17444,106544,9548
2021-10-09,Melilla,11036,108,815,132
2021-10-09,Murcia,141670,1744,10288,1338
2021-10-09,Navarra,111315,1647,9562,1012
2021-10-09,País Vasco,261693,4831,20951,2185
2021-10-09,La Rioja,39900,823,3902,433
2021-10-10,Andalucía,800024,11234,56502,6185
2021-10-10,Aragón,156611,3693,14363,1357
2021-10-10,Asturias,71335,2095,9399,849
2021-10-10,Baleares,100281,1013,6044,998
2021-10-10,Canarias,95286,996,7352,1519
2021-10-10,Cantabria,46488,608,4189,607
2021-10-10,Castilla La Mancha,239651,6414,27192,2240
2021-10-10,Castilla y León,287868,7287,30368,2502
2021-10-10,Cataluña,917634,16202,47404,4152
2021-10-10,Ceuta,7592,128,442,61
2021-10-10,Galicia,186853,2637,15957,2163
2021-10-10,Valenciana,512607,7775,39993,3970
2021-10-10,Extremadura,101929,1969,6903,608
2021-10-10,Madrid,908273,17445,106565,9550
2021-10-10,Melilla,11041,108,815,132
2021-10-10,Murcia,141685,1744,10290,1338
2021-10-10,Navarra,111337,1647,9563,1012
2021-10-10,País Vasco,261737,4832,20959,2185
2021-10-10,La Rioja,39902,823,3902,433
2021-10-11,Andalucía,800268,11238,56523,6186
2021-10-11,Aragón,156667,3695,14366,1357
2021-10-11,Asturias,71356,2096,9399,849
2021-10-11,Baleares,100347,1013,6046,998
2021-10-11,Canarias,95348,996,7355,1519
2021-10-11,Cantabria,46512,608,4191,608
2021-10-11,Castilla La Mancha,239731,6415,27201,2240
2021-10-11,Castilla y León,287950,7289,30377,2504
2021-10-11,Cataluña,918119,16204,47417,4152
2021-10-11,Ceuta,7592,128,442,61
2021-10-11,Galicia,186896,2638,15962,2166
2021-10-11,Valenciana,512805,7778,40009,3974
2021-10-11,Extremadura,101968,1969,6906,609
2021-10-11,Madrid,908641,17448,106589,9555
2021-10-11,Melilla,11046,108,815,132
2021-10-11,Murcia,141762,1744,10296,1339
2021-10-11,Navarra,111381,1648,9564,1012
2021-10-11,País Vasco,261811,4835,20964,2185
2021-10-11,La Rioja,39911,823,3903,433
2021-10-12,Andalucía,800414,11239,56535,6187
2021-10-12,Aragón,156693,3695,14371,1357
2021-10-12,Asturias,71373,2096,9401,849
2021-10-12,Baleares,100383,1013,6046,998
2021-10-12,Canarias,95400,996,7357,1519
2021-10-12,Cantabria,46520,608,4193,608
2021-10-12,Castilla La Mancha,239780,6417,27209,2242
2021-10-12,Castilla y León,287976,7291,30381,2504
2021-10-12,Cataluña,918265,16204,47422,4153
2021-10-12,Ceuta,7592,128,443,61
2021-10-12,Galicia,186921,2639,15964,2166
2021-10-12,Valenciana,512882,7779,40021,3978
2021-10-12,Extremadura,101985,1970,6908,609
2021-10-12,Madrid,908716,17451,106602,9557
2021-10-12,Melilla,11047,108,815,132
2021-10-12,Murcia,141793,1745,10299,1339
2021-10-12,Navarra,111397,1650,9565,1012
2021-10-12,País Vasco,261889,4836,20967,2186
2021-10-12,La Rioja,39913,823,3903,433
2021-10-13,Andalucía,800647,11241,56559,6191
2021-10-13,Aragón,156753,3696,14380,1357
2021-10-13,Asturias,71383,2098,9404,850
2021-10-13,Baleares,100447,1014,6048,998
2021-10-13,Canarias,95448,998,7364,1522
2021-10-13,Cantabria,46542,608,4194,608
2021-10-13,Castilla La Mancha,239838,6418,27214,2243
2021-10-13,Castilla y León,288034,7293,30387,2504
2021-10-13,Cataluña,918783,16207,47438,4154
2021-10-13,Ceuta,7599,128,443,61
2021-10-13,Galicia,186944,2641,15966,2167
2021-10-13,Valenciana,513100,7779,40043,3981
2021-10-13,Extremadura,102019,1970,6914,609
2021-10-13,Madrid,909026,17453,106634,9557
2021-10-13,Melilla,11049,109,816,132
2021-10-13,Murcia,141854,1745,10309,1340
2021-10-13,Navarra,111424,1651,9566,1012
2021-10-13,País Vasco,261997,4837,20972,2186
2021-10-13,La Rioja,39923,823,3905,433
2021-10-14,Andalucía,800963,11244,56575,6191
2021-10-14,Aragón,156811,3699,14384,1358
2021-10-14,Asturias,71405,2098,9404,850
2021-10-14,Baleares,100499,1014,6049,998
2021-10-14,Canarias,95501,999,7369,1523
2021-10-14,Cantabria,46563,608,4196,608
2021-10-14,Castilla La Mancha,239943,6418,27220,2245
2021-10-14,Castilla y León,288128,7293,30391,2506
2021-10-14,Cataluña,919232,16210,47448,4156
2021-10-14,Ceuta,7600,128,443,61
2021-10-14,Galicia,186976,2641,15968,2167
2021-10-14,Valenciana,513343,7780,40066,3982
2021-10-14,Extremadura,102046,1970,6915,609
2021-10-14,Madrid,909340,17453,106661,9560
2021-10-14,Melilla,11050,109,817,132
2021-10-14,Murcia,141925,1746,10315,1341
2021-10-14,Navarra,111457,1651,9571,1013
2021-10-14,País Vasco,262134,4843,20977,2188
2021-10-14,La Rioja,39929,823,3906,433
2021-10-15,Andalucía,801222,11247,56587,6195
2021-10-15,Aragón,156886,3701,14386,1358
2021-10-15,Asturias,71428,2098,9405,850
2021-10-15,Baleares,100546,1014,6051,999
2021-10-15,Canarias,95551,999,7373,1524
2021-10-15,Cantabria,46580,608,4199,608
2021-10-15,Castilla La Mancha,240004,6418,27228,2245
2021-10-15,Castilla y León,288217,7293,30400,2507
2021-10-15,Cataluña,919711,16211,47461,4156
2021-10-15,Ceuta,7600,128,443,61
2021-10-15,Galicia,187009,2641,15970,2167
2021-10-15,Valenciana,513572,7781,40080,3982
2021-10-15,Extremadura,102088,1970,6916,610
2021-10-15,Madrid,909695,17458,106692,9564
2021-10-15,Melilla,11050,109,817,132
2021-10-15,Murcia,142001,1747,10324,1341
2021-10-15,Navarra,111501,1652,9576,1013
2021-10-15,País Vasco,262263,4846,20984,2189
2021-10-15,La Rioja,39932,823,3906,433
2021-10-16,Andalucía,801370,11249,56600,6197
2021-10-16,Aragón,156920,3702,14386,1358
2021-10-16,Asturias,71439,2098,9407,850
2021-10-16,Baleares,100606,1014,6056,999
2021-10-16,Canarias,95611,999,7375,1525
2021-10-16,Cantabria,46591,609,4199,609
2021-10-16,Castilla La Mancha,240046,6419,27235,2245
2021-10-16,Castilla y León,288260,7293,30406,2507
2021-10-16,Cataluña,919865,16213,47468,4157
2021-10-16,Ceuta,7600,128,443,61
2021-10-16,Galicia,187031,2642,15972,2167
2021-10-16,Valenciana,513718,7781,40097,3984
2021-10-16,Extremadura,102104,1970,6919,610
2021-10-16,Madrid,909793,17460,106712,9565
2021-10-16,Melilla,11050,109,817,132
2021-10-16,Murcia,142104,1747,10331,1341
2021-10-16,Navarra,111533,1652,9578,1014
2021-10-16,País Vasco,262390,4850,20988,2190
2021-10-16,La Rioja,39940,823,3906,433
2021-10-17,Andalucía,801448,11251,56611,6201
2021-10-17,Aragón,156956,3702,14388,1358
2021-10-17,Asturias,71453,2098,9409,850
2021-10-17,Baleares,100627,1014,6058,1000
2021-10-17,Canarias,95666,999,7379,1527
2021-10-17,Cantabria,46615,609,4206,609
2021-10-17,Castilla La Mancha,240077,6421,27245,2245
2021-10-17,Castilla y León,288300,7295,30413,2508
2021-10-17,Cataluña,919977,16217,47476,4158
2021-10-17,Ceuta,7600,128,443,61
2021-10-17,Galicia,187052,2643,15974,2169
2021-10-17,Valenciana,513790,7782,40109,3989
2021-10-17,Extremadura,102121,1970,6922,610
2021-10-17,Madrid,909886,17460,106730,9566
2021-10-17,Melilla,11050,109,817,132
2021-10-17,Murcia,142134,1748,10333,1342
2021-10-17,Navarra,111570,1653,9578,1014
2021-10-17,País Vasco,262475,4852,20996,2191
2021-10-17,La Rioja,39948,823,3908,435
2021-10-18,Andalucía,801663,11252,56626,6202
2021-10-18,Aragón,157056,3702,14392,1359
2021-10-18,Asturias,71463,2099,9411,850
2021-10-18,Baleares,100711,1014,6059,1000
2021-10-18,Canarias,95738,999,7384,1528
2021-10-18,Cantabria,46629,609,4208,609
2021-10-18,Castilla La Mancha,240130,6421,27258,2245
2021-10-18,Castilla y León,288407,7295,30419,2510
2021-10-18,Cataluña,920556,16219,47487,4162
2021-10-18,Ceuta,7600,128,443,61
2021-10-18,Galicia,187085,2643,15976,2170
2021-10-18,Valenciana,514037,7784,40137,3993
2021-10-18,Extremadura,102151,1970,6924,610
2021-10-18,Madrid,910233,17464,106761,9568
2021-10-18,Melilla,11054,111,818,132
2021-10-18,Murcia,142206,1748,10336,1344
2021-10-18,Navarra,111612,1653,9581,1014
2021-10-18,País Vasco,262582,4854,21005,2193
2021-10-18,La Rioja,39955,823,3909,435
2021-10-19,Andalucía,801922,11254,56637,6203
2021-10-19,Aragón,157147,3702,14394,1359
2021-10-19,Asturias,71478,2100,9413,850
2021-10-19,Baleares,100797,1014,6063,1001
2021-10-19,Canarias,95826,999,7391,1531
2021-10-19,Cantabria,46664,609,4213,609
2021-10-19,Castilla La Mancha,240216,6422,27269,2246
2021-10-19,Castilla y León,288520,7296,30431,2511
2021-10-19,Cataluña,920884,16222,47498,4163
2021-10-19,Ceuta,7600,128,443,61
2021-10-19,Galicia,187114,2643,15976,2170
2021-10-19,Valenciana,514297,7785,40159,3998
2021-10-19,Extremadura,102182,1970,6924,610
2021-10-19,Madrid,910635,17466,106783,9571
2021-10-19,Melilla,11057,111,818,132
2021-10-19,Murcia,142272,1748,10337,1344
2021-10-19,Navarra,111665,1653,9583,1014
2021-10-19,País Vasco,262729,4861,21016,2193
2021-10-19,La Rioja,39963,823,3909,435
2021-10-20,Andalucía,802213,11259,56649,6206
2021-10-20,Aragón,157223,3703,14399,1359
2021-10-20,Asturias,71499,2101,9415,850
2021-10-20,Baleares,100876,1014,6068,1002
2021-10-20,Canarias,95913,1001,7396,1531
2021-10-20,Cantabria,46684,609,4213,609
2021-10-20,Castilla La Mancha,240285,6423,27277,2246
2021-10-20,Castilla y León,288629,7301,30440,2513
2021-10-20,Cataluña,921224,16225,47518,4166
2021-10-20,Ceuta,7603,128,443,61
2021-10-20,Galicia,187149,2643,15977,2170
2021-10-20,Valenciana,514555,7786,40173,3999
2021-10-20,Extremadura,102215,1970,6924,610
2021-10-20,Madrid,911023,17468,106808,9573
2021-10-20,Melilla,11057,111,818,132
2021-10-20,Murcia,142354,1748,10343,1344
2021-10-20,Navarra,111716,1653,9585,1015
2021-10-20,País Vasco,262888,4863,21021,2193
2021-10-20,La Rioja,39966,823,3909,435
2021-10-21,Andalucía,802482,11261,56659,6206
2021-10-21,Aragón,157299,3704,14404,1360
2021-10-21,Asturias,71536,2101,9415,850
2021-10-21,Baleares,100943,1014,6070,1004
2021-10-21,Canarias,95998,1003,7400,1533
2021-10-21,Cantabria,46701,609,4218,610
2021-10-21,Castilla La Mancha,240377,6423,27280,2246
2021-10-21,Castilla y León,288792,7303,30447,2513
2021-10-21,Cataluña,921502,16225,47525,4166
2021-10-21,Ceuta,7608,128,443,61
2021-10-21,Galicia,187176,2644,15981,2171
2021-10-21,Valenciana,514801,7790,40197,4000
2021-10-21,Extremadura,102243,1971,6924,611
2021-10-21,Madrid,911359,17469,106836,9576
2021-10-21,Melilla,11057,112,819,132
2021-10-21,Murcia,142423,1749,10352,1346
2021-10-21,Navarra,111749,1653,9587,1016
2021-10-21,País Vasco,263037,4869,21033,2194
2021-10-21,La Rioja,39977,823,3909,435
2021-10-22,Andalucía,802699,11261,56677,6208
2021-10-22,Aragón,157360,3707,14410,1360
2021-10-22,Asturias,71561,2102,9417,850
2021-10-22,Baleares,101020,1014,6072,1005
2021-10-22,Canarias,96100,1004,7403,1533
2021-10-22,Cantabria,46716,610,4218,610
2021-10-22,Castilla La Mancha,240446,6423,27287,2246
2021-10-22,Castilla y León,288881,7303,30454,2513
2021-10-22,Cataluña,921944,16225,47541,4168
2021-10-22,Ceuta,7611,128,444,61
2021-10-22,Galicia,187212,2645,15982,2171
2021-10-22,Valenciana,515118,7792,40210,4003
2021-10-22,Extremadura,102264,1971,6925,611
2021-10-22,Madrid,911732,17470,106858,9576
2021-10-22,Melilla,11059,112,820,132
2021-10-22,Murcia,142490,1749,10357,1346
2021-10-22,Navarra,111808,1653,9587,1016
2021-10-22,País Vasco,263164,4873,21042,2195
2021-10-22,La Rioja,39982,823,3910,436
2021-10-23,Andalucía,802871,11264,56686,6210
2021-10-23,Aragón,157398,3707,14410,1361
2021-10-23,Asturias,71585,2102,9419,850
2021-10-23,Baleares,101081,1014,6077,1006
